min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,8activity
0.92243,9.615,0.18377,1.1184,9.8865,0.68222,1.0193131,9.7600665,0.42754605,0.001554049,0.00194538,0.003892551,0.039421433,0.044106461,0.062390309,-0.289920757,0.016918474,-0.248006327,2.623878163,3.373067041,5.249044921,1.0276,9.7658,0.425675,0.997645,1.0434,9.7357,9.7813,0.395145,0.47077,-0.143603765,0.198769473,0.160591271,54,66,71,208,19052,37,1.171875,0.056141538,7.8125,0.030872226,0.390625,0.074732862,73,3
0.72753,9.5387,0.24466,1.2837,9.9624,0.80195,1.01730585,9.754011,0.50106285,0.008802362,0.004136654,0.006300968,0.093820904,0.064316824,0.07937864,0.20717439,-0.260834253,0.448211178,4.912792444,4.187627328,4.81730622,1.0133,9.7508,0.500745,0.983205,1.0291,9.72055,9.796,0.45564,0.54629,-0.637348817,0.593978429,-0.230473983,51,56,70,209,19029,51,0.78125,0.40138973,0.9765625,0.169074942,1.953125,0.170553746,73,3
0.45247,9.6324,-0.64495,1.1641,9.9194,0.63733,0.7707209,9.7837025,0.089761403,0.024198067,0.00291539,0.129616229,0.155557278,0.053994351,0.36002254,-0.244791956,0.136784945,-0.525877649,2.1686124,3.176634984,1.884496115,0.80064,9.78185,0.18547,0.648275,0.89349,9.7516,9.81275,-0.237035,0.396115,-0.031253571,0.915612212,-0.03551362,9,51,7,124,19145,27,0.390625,4.732726487,8.203125,0.074305643,0.390625,27.11702636,73,3
0.19774,9.4344,-0.67451,1.7648,9.9787,0.6805,0.93889455,9.75964,-0.004114655,0.118294451,0.01126172,0.087844085,0.343939604,0.10612125,0.296385028,0.737530862,-0.683474169,-0.324339418,2.739479925,3.382356333,2.387106842,0.83822,9.767,0.0643115,0.707535,1.14835,9.70665,9.8286,-0.22813,0.16686,-0.079001273,0.591048156,-0.252866199,16,34,31,200,19052,17,0.5859375,11.44716828,6.0546875,0.368711622,0.390625,12.95106956,73,3
0.30326,9.586,-0.29683,0.92141,10.1442,0.44238,0.7050083,9.79801,0.13493284,0.014180083,0.007994836,0.018559547,0.119080153,0.089413848,0.136233427,-0.619808613,0.818869004,-0.832249978,3.400131833,4.935003629,4.109917377,0.72459,9.7971,0.14078,0.63555,0.77884,9.7369,9.8423,0.079231,0.215865,0.26019403,0.378672846,-0.002457682,27,42,43,102,19202,7,2.5390625,0.718278926,4.1015625,0.355490377,0.390625,1.274257704,73,3
-0.059992,8.9537,-1.248,1.8832,10.3424,0.60879,0.896140504,9.7550935,-0.080793503,0.201723452,0.049826629,0.112357407,0.44913634,0.223218792,0.335197564,0.2611175,-0.353192665,-1.123407196,2.68194727,4.921842108,4.603213962,0.770225,9.75205,-0.0562185,0.679705,1.22125,9.64495,9.85935,-0.170085,0.13551,-0.200339523,0.684046415,-0.32404082,17,33,26,201,19042,24,0.390625,20.8065126,3.90625,1.895970437,0.5859375,10.12889672,73,3
-1.0237,8.8932,-1.2519,2.5745,10.7178,0.34092,0.44228912,9.7485735,-0.469412782,1.714754576,0.096206367,0.124115622,1.309486379,0.310171512,0.352300472,0.381707528,-0.119433952,0.303053528,1.43661726,3.983083148,2.551480318,-0.07547,9.77015,-0.506755,-0.756565,1.8226,9.5753,9.9075,-0.71143,-0.26821,-0.336279837,0.710523467,-0.285897246,2,22,18,380,19026,69,0.390625,365.1486337,1.7578125,3.084959595,0.390625,14.18325438,73,3
0.08802,8.5913,-1.2818,2.1021,11.5496,1.3309,1.0000992,9.7216215,0.15960224,0.41571772,0.392162047,0.387094196,0.644761754,0.62622843,0.622168945,0.248707273,1.013834863,-0.336716705,1.534271488,3.774657562,2.249826135,0.83597,9.6302,0.26172,0.39444,1.6603,9.26725,9.992,-0.34116,0.61949,-0.006449047,0.66229101,-0.059575264,2,18,12,283,18980,82,0.390625,87.34840864,2.5390625,19.5139693,0.390625,64.16577275,73,3
0.17403,8.9539,-1.2666,0.73666,10.8094,0.88451,0.521146,9.7768295,-0.5063048,0.011847202,0.177948558,0.162098779,0.108844854,0.421839493,0.402614927,-0.329707198,0.258312943,0.768224218,2.563212161,2.463721156,3.637442324,0.531445,9.7454,-0.547525,0.439035,0.60069,9.5039,10.0023,-0.823965,-0.236525,-0.220674737,-0.037193872,0.309041477,16,19,17,57,19153,84,0.9765625,0.642339414,2.9296875,16.86976162,2.1484375,12.31627884,73,3
-0.40568,9.6021,-0.83576,0.69238,10.3432,0.46141,0.088527495,9.8344235,-0.253412421,0.070924409,0.016870373,0.064377484,0.266316371,0.129885999,0.253727185,0.083148441,1.22504082,0.371184908,2.30858185,6.039087186,2.864599828,0.12274,9.82935,-0.29188,-0.11934,0.24405,9.75445,9.88995,-0.431085,-0.060438,-0.477156959,0.364838967,0.09565348,10,28,21,16,19347,26,0.5859375,9.49977454,1.3671875,0.974825014,0.390625,10.97858869,73,3
-0.26405,9.4662,-0.066538,0.77141,10.2206,1.1281,0.150809759,9.808917,0.518995745,0.042716672,0.021312097,0.084906154,0.206680121,0.145986633,0.291386606,0.231923753,0.112391769,0.032482458,3.017199713,2.875027139,1.775568793,0.20147,9.79815,0.518895,-0.0163995,0.283575,9.72245,9.9185,0.279625,0.77162,0.017418546,-0.478597603,-0.11508035,18,43,9,13,19247,71,0.390625,3.374085017,7.8125,0.66558845,0.390625,14.56578815,73,3
-0.057398,8.457,-1.4179,0.87228,10.8098,0.74891,0.458212769,9.8132565,-0.062792658,0.029975397,0.132186189,0.201849619,0.173134043,0.363574186,0.449276773,-0.145420076,-0.467831805,-0.834558225,3.670336668,5.19872576,3.245741585,0.449055,9.783,0.0510995,0.362925,0.572335,9.6701,10.02445,-0.326945,0.217655,-0.014927338,-0.245225553,0.397986105,22,25,14,48,19286,41,1.3671875,1.633894743,4.296875,5.552043623,0.5859375,24.05179925,73,3
0.21354,9.6177,-0.64431,0.66489,10.0704,0.32316,0.43122625,9.808459,-0.206591456,0.011461267,0.006185842,0.056109542,0.107057305,0.078650125,0.236874528,0.120265674,0.294416874,0.303319392,2.245679137,3.131624608,2.573569747,0.423775,9.8127,-0.234755,0.346555,0.50696,9.75275,9.8583,-0.355795,-0.0685565,-0.00087849,0.243478319,-0.036492495,21,37,21,39,19242,20,0.390625,1.499133291,3.7109375,0.371977485,0.390625,6.791467879,73,3
0.21093,9.512,-1.1265,0.4675,10.0407,0.021611,0.33567195,9.783344,-0.55178922,0.004038087,0.008061434,0.079595197,0.063545948,0.089785486,0.282126208,0.046713947,-0.181854452,-0.427909746,1.979854864,3.2403226,2.114371627,0.3319,9.7985,-0.492765,0.283505,0.390155,9.7236,9.83015,-0.734065,-0.318545,-0.053185322,0.359982984,-0.281461342,27,46,13,23,19144,77,0.390625,0.396170447,0.9765625,0.316609307,0.9765625,9.199637932,73,3
0.073882,9.558,-1.1115,0.42029,9.9954,-0.29364,0.27894131,9.7739745,-0.72209505,0.004735688,0.004371198,0.024046505,0.068816336,0.066115033,0.155069356,-1.025649875,0.443029755,-0.097464623,4.143031011,4.099566756,3.560968593,0.28437,9.76915,-0.71872,0.254065,0.321865,9.73875,9.8144,-0.808845,-0.62768,-0.279134362,-0.20654837,0.39039915,46,54,25,17,19107,109,3.125,0.207554207,3.515625,0.121676595,0.390625,2.974478018,73,3
0.014863,9.4358,-0.64532,0.70625,10.1004,0.26202,0.387942825,9.7925845,-0.170786299,0.014654728,0.013941661,0.027555028,0.121056715,0.11807481,0.165997072,-0.689588984,-0.316700695,-0.141501705,3.948000237,3.894510855,3.058279954,0.40819,9.7984,-0.159955,0.332525,0.460015,9.7231,9.8665,-0.266125,-0.0697725,0.028024039,-0.153626768,0.10957516,31,42,46,33,19182,11,0.78125,0.613217509,5.2734375,0.454336051,0.5859375,1.424569957,73,3
0.30304,9.6623,-0.37193,0.59038,9.9641,0.050727,0.4421304,9.796421,-0.143672983,0.003019388,0.002799713,0.004225417,0.054948962,0.052912311,0.06500321,0.344046957,0.154432868,-0.516335275,2.710617933,3.069177368,4.730180989,0.42425,9.7981,-0.130735,0.40769,0.483395,9.76795,9.8284,-0.175745,-0.0998295,0.059875685,0.144292125,0.345735536,40,57,75,40,19195,5,0.390625,0.30708246,5.078125,0.071956988,12.6953125,0.11005192,73,3
0.34303,9.3004,-0.49341,0.60497,10.4617,0.55081,0.4988876,9.804691,-0.156912607,0.001719646,0.03939675,0.026648051,0.041468617,0.198486147,0.163242307,-0.469061726,0.790736349,1.996272307,3.68729878,5.715773545,8.153741441,0.498395,9.79815,-0.190985,0.474085,0.5277,9.73795,9.8435,-0.237025,-0.130065,-0.04823283,-0.11138106,0.821324493,53,40,45,50,19234,10,0.390625,0.041502848,5.078125,1.860365459,5.2734375,0.988977546,73,3
0.25204,8.1827,-1.4312,0.6742,11.0643,1.6047,0.45227325,9.7837755,0.145484844,0.006310131,0.184058086,0.413365259,0.079436333,0.429019914,0.642934879,0.297131083,-0.571698034,0.394394279,3.306144669,5.189038408,2.010638763,0.44179,9.814,-0.122415,0.4062,0.497885,9.66125,9.9787,-0.38681,0.769525,0.067277917,0.349945128,0.260553146,30,31,13,42,19181,86,0.5859375,0.286381275,4.6875,8.89742686,0.390625,66.59002728,73,3
-0.11182,8.7729,-1.3841,0.65231,10.6117,1.2182,0.199052658,9.813495,0.027785137,0.021222565,0.085166107,0.149440262,0.145679664,0.291832327,0.38657504,0.368520624,-0.472739158,0.370558875,3.411632182,5.917882341,3.688849119,0.184935,9.82895,-0.0220605,0.106705,0.28667,9.7231,9.9043,-0.24894,0.256865,0.400983663,0.07836978,0.313208958,24,32,19,12,19278,30,1.171875,1.200959753,4.296875,2.577261066,0.5859375,13.0175947,73,3
0.0016035,9.5576,-0.67345,0.52644,10.658,0.56823,0.280926983,9.817976,-0.183819108,0.010160046,0.020695976,0.035355672,0.100797051,0.14386096,0.188031041,-0.135309029,2.271530454,0.674950604,2.708315013,12.35179786,4.514645172,0.286415,9.7985,-0.18865,0.21253,0.348245,9.7385,9.8666,-0.31065,-0.0907485,-0.066546906,-0.383808789,0.446797285,28,48,35,18,19283,14,0.390625,0.648061801,7.6171875,0.605299571,0.9765625,3.292194016,73,3
0.30382,9.6324,-0.5684,0.64873,9.9343,0.082418,0.47838305,9.795514,-0.256029734,0.003576694,0.002611576,0.008277637,0.059805465,0.051103581,0.090981522,-0.249400344,0.138668729,0.665522964,3.256156695,3.548569071,6.031882812,0.48213,9.79815,-0.26616,0.43768,0.513085,9.768,9.8285,-0.29668,-0.220755,-0.162997791,-0.264009791,0.236151201,42,66,60,46,19191,15,0.5859375,0.233522673,0.9765625,0.060076995,0.390625,0.394306014,73,3
0.22879,8.5158,-2.4454,0.72321,11.214,1.9291,0.45868545,9.7791115,-0.148960523,0.002799516,0.083921519,0.123075679,0.052910451,0.28969211,0.350821434,0.730554558,-0.67820484,-0.386941885,9.194348327,14.92466508,30.61162967,0.453275,9.7982,-0.145265,0.437445,0.48337,9.768,9.8284,-0.19062,-0.114695,0.020736751,0.226096438,0.765461195,61,64,69,43,19143,29,4.4921875,0.055998453,4.296875,1.626288127,12.109375,1.05368773,73,3
0.25849,8.8628,-0.8271,0.86704,11.0944,0.90029,0.51813875,9.8295275,0.081066925,0.011061664,0.1020616,0.097576305,0.105174446,0.319470813,0.312372063,0.774773503,0.548171481,-0.510874722,3.95949684,6.500583309,3.458277201,0.501385,9.81275,0.127115,0.45283,0.56219,9.7149,9.9185,-0.0473365,0.2633,0.379592891,-0.301100297,0.336896655,38,31,31,56,19344,21,1.171875,0.297344622,5.46875,4.380883363,2.34375,4.344092955,73,3
0.4236,9.662,-0.26664,0.60639,9.9337,0.35379,0.4915664,9.8083595,0.150154774,0.001294533,0.00300044,0.008358059,0.035979619,0.054776271,0.091422423,0.50384613,-0.056376722,-0.765968454,3.323038727,2.993910415,4.747044487,0.48567,9.8126,0.156795,0.469785,0.514685,9.76785,9.843,0.095992,0.21747,0.008985049,-0.233183478,0.358838847,63,59,46,49,19241,6,0.78125,0.064747696,7.03125,0.05707356,0.5859375,0.74003727,73,3
0.38022,9.6469,-0.13033,0.621,10.0088,0.42835,0.4932899,9.8101655,0.147127142,0.001373453,0.003276493,0.007167944,0.037060132,0.057240658,0.084663709,0.292420303,0.04925884,0.105339915,3.874067516,3.300353953,3.299223259,0.49287,9.8127,0.141955,0.469935,0.51495,9.7825,9.84305,0.081412,0.21664,-0.185697157,-0.027109511,0.364365669,54,56,35,49,19249,6,1.953125,0.038938007,5.078125,0.077710905,0.390625,0.61095234,73,3
0.42569,9.5866,-0.086341,0.74162,10.0088,0.47355,0.56353575,9.808377,0.186746538,0.004597602,0.005549027,0.010889659,0.067805618,0.074491792,0.104353527,0.135391896,-0.203250652,-0.046070489,2.343962473,3.147254663,3.362914548,0.55973,9.8126,0.201125,0.51522,0.613675,9.76725,9.8577,0.11873,0.246925,0.002101781,-0.125542919,0.258315429,30,57,43,64,19242,9,0.5859375,0.470052065,5.46875,0.139314385,0.5859375,0.69894044,73,3
0.4005,8.9083,-0.69119,1.1314,10.8378,1.4582,0.6643029,9.8021725,0.140177726,0.027776087,0.067829212,0.086302284,0.166661595,0.260440419,0.293772503,0.885344536,0.739392437,1.119581756,3.131255011,5.818699051,6.569458814,0.63638,9.79705,0.095594,0.53004,0.740555,9.63225,9.9104,-0.0111615,0.23753,0.118944429,0.159889004,0.718289242,23,38,40,94,19230,21,0.390625,2.88222145,3.90625,2.541282057,4.8828125,1.679249254,73,3
0.34408,8.909,-0.9939,0.79405,10.5516,1.0361,0.5646841,9.8011735,0.26084492,0.00875441,0.059204702,0.062423626,0.093565007,0.243320163,0.249847204,0.029982121,0.372702822,-0.3520099,2.385142073,5.691793816,9.216666662,0.572055,9.797,0.246275,0.485905,0.6367,9.7144,9.8726,0.156595,0.337035,-0.032022097,-0.105598911,0.843465382,22,38,39,66,19224,26,0.5859375,0.709119256,4.6875,3.244340095,4.6875,2.137668575,73,3
0.36521,9.5412,-0.054792,0.77201,10.1592,0.56408,0.5829567,9.8078215,0.27836112,0.007302782,0.007737205,0.012433945,0.085456315,0.087961383,0.1115076,-0.474374731,0.581627711,-0.442316463,2.857277411,5.471025025,3.244273563,0.604665,9.80505,0.291965,0.530915,0.636555,9.767,9.8425,0.21697,0.35213,-0.032576354,0.171039827,0.513444259,33,57,51,69,19240,18,0.390625,0.681308856,6.4453125,0.179405178,1.3671875,0.383182542,73,3
-0.20988,9.5124,-0.88629,0.5699,10.2071,0.39954,0.224158808,9.80595,-0.344838269,0.045399867,0.015309634,0.077534913,0.213072445,0.123732107,0.278450917,-0.23271756,0.467232954,0.177643038,1.907696122,3.531848593,2.21175617,0.21298,9.79965,-0.35484,0.060076,0.429785,9.72255,9.87515,-0.566235,-0.14387,0.00860776,0.297415702,-0.091297142,10,29,25,19,19234,39,1.171875,3.592951066,3.3203125,0.609545965,0.5859375,11.85498156,73,3
0.51165,9.5867,-0.91837,0.96214,9.979,0.033517,0.79166315,9.76906,-0.46277277,0.008724709,0.007090601,0.043711274,0.09340615,0.084205708,0.209072414,-0.659245604,0.338725148,-0.082058903,2.996306074,3.004610291,1.940235779,0.79761,9.7678,-0.464405,0.75103,0.870445,9.7221,9.8131,-0.631115,-0.267335,-0.078889572,-0.606434707,0.160257307,22,44,13,127,19088,52,0.5859375,1.143266104,3.3203125,0.492891364,0.390625,7.952067461,73,3
0.71929,8.9827,-0.87608,1.2092,10.5508,0.66966,0.98283915,9.757253,-0.312986094,0.011359638,0.03836979,0.054880927,0.106581602,0.195882082,0.234266786,-0.16275722,0.065565792,1.329456904,2.807559931,8.512078647,5.253349715,0.979235,9.75215,-0.40541,0.91765,1.05335,9.7216,9.812,-0.466175,-0.17132,0.209339554,-0.101017921,0.474375449,31,54,25,195,19048,31,0.5859375,1.44925128,4.6875,1.122268712,0.390625,6.548160742,73,3
0.84936,8.817,-1.2398,1.2661,10.7168,0.44307,1.0774145,9.759907,-0.259219815,0.007091894,0.08855292,0.063048792,0.084213386,0.297578426,0.251095185,-0.526601371,0.083354296,-0.258909593,2.672742475,3.838288607,4.661999687,1.0925,9.75875,-0.270025,1.02075,1.1373,9.57085,9.9627,-0.40565,-0.10375,0.368762976,0.065475345,0.521462387,31,26,28,234,19069,26,0.78125,0.340542469,5.078125,5.294769621,2.1484375,1.713212813,73,3
1.0225,9.5406,-0.55745,1.2647,9.8872,0.092657,1.1359535,9.7547335,-0.212361539,0.002211025,0.00377648,0.007417824,0.047021542,0.061453074,0.08612679,-0.245828951,-0.384210834,-0.439368677,2.64802019,3.185824338,5.217082759,1.14375,9.7515,-0.202535,1.10625,1.17455,9.7212,9.79695,-0.25539,-0.164255,0.020070293,0.363064168,0.196354807,44,47,47,259,19032,10,0.390625,0.214878331,3.125,0.127032246,0.390625,0.288628896,73,3
0.9201,9.4188,-0.72395,1.6615,10.0534,1.0269,1.3152333,9.6973095,0.311288844,0.039816897,0.021141608,0.343923332,0.199541717,0.14540154,0.586449769,0.059742465,0.518529691,-0.217323227,1.791326482,2.777026563,1.372419353,1.2982,9.67665,0.39236,1.1442,1.49645,9.59185,9.7746,-0.27712,0.876165,-0.422897944,0.794067149,-0.436045837,5,33,3,354,18812,88,0.390625,5.889421818,0.390625,0.902385333,0.390625,75.11139348,73,3
0.93471,9.4031,-0.26987,1.6735,10.0518,1.1172,1.4358845,9.6662225,0.65008754,0.021402758,0.010582735,0.119051359,0.146296814,0.102872423,0.3450382,-1.577683575,0.655067387,-1.068058587,5.059776911,4.333560078,2.679745023,1.4813,9.6585,0.830135,1.3915,1.5257,9.61315,9.7195,0.42346,0.890755,-0.188260447,0.669912447,-0.333034282,33,42,29,417,18689,108,0.390625,1.935535038,11.1328125,0.288406334,0.390625,19.42343584,73,3
0.84291,9.2992,-0.73796,1.5954,10.128,0.10741,1.1340358,9.7494935,-0.35147594,0.036172765,0.016539633,0.028824294,0.190191389,0.128606503,0.169777189,0.453251366,-0.198445122,0.298499032,2.207656252,4.098746661,2.641244474,1.12755,9.7372,-0.34723,0.96097,1.2799,9.6757,9.8274,-0.482415,-0.23969,0.066580242,0.407079927,0.325051769,7,30,23,264,19014,30,0.390625,4.872288109,4.6875,1.002763775,0.390625,2.132060131,73,3
0.84295,9.5562,-0.64716,1.1143,9.9481,-0.11885,0.96221395,9.755051,-0.37686995,0.003714531,0.003676734,0.008285632,0.060946951,0.06063608,0.091025448,0.351147881,-0.422048037,-0.344758852,2.617524598,4.750403687,3.215135319,0.96248,9.767,-0.359885,0.91832,0.99339,9.722,9.7898,-0.435595,-0.31469,0.17282775,-0.212866863,0.21308902,41,62,42,186,19033,30,0.390625,0.389202669,3.7109375,0.1283963,0.5859375,0.658465109,73,3
0.12576,9.4028,-0.68012,1.8226,10.0839,0.70061,1.10406955,9.7544175,0.067111241,0.190566732,0.024781824,0.120089223,0.436539497,0.157422439,0.34653892,-0.302464022,0.006553422,-0.112034551,2.206957051,2.287248112,2.354665643,1.1147,9.7434,0.076548,0.80262,1.5136,9.63045,9.8715,-0.14275,0.277075,-0.268270059,-0.589591584,0.046894984,4,29,7,282,19035,25,0.390625,36.20178702,0.390625,0.835673689,0.390625,19.46905583,73,3
-0.58539,9.5262,-0.79127,0.36191,10.2072,1.0189,-0.119429114,9.823381,-0.002000298,0.064116568,0.013571742,0.248402524,0.253212495,0.116497821,0.498399964,0.051410382,0.097529192,0.619853809,1.762251053,3.628493947,1.775681957,-0.16495,9.8302,-0.290475,-0.314405,0.10809,9.7396,9.89795,-0.39689,0.493305,-0.111129463,0.537617027,-0.340817001,8,29,19,16,19302,49,0.390625,6.767493624,2.734375,0.338149255,0.390625,48.26924961,73,3
-0.43017,8.8034,-1.5934,0.20316,10.8252,0.64696,-0.111681922,9.818076,-0.488008881,0.010427142,0.103820872,0.0915095,0.102113376,0.322212464,0.302505372,-0.122923518,0.051462052,-0.131383942,4.263981446,4.688754964,4.903101975,-0.10511,9.80755,-0.47415,-0.167985,-0.059691,9.64925,9.913,-0.64848,-0.32324,-0.199849894,-0.262253175,0.545686083,37,27,27,5,19300,66,2.1484375,0.252605791,4.1015625,7.586363443,4.296875,2.438764561,73,3
-0.40531,9.5431,-0.79317,0.28661,10.1316,-0.18593,-0.05679669,9.820035,-0.46800705,0.019139086,0.010671866,0.011271155,0.138344084,0.103304725,0.106165697,-0.157705668,-0.174680545,0.0125238,2.741479743,2.819033961,3.558104333,-0.058962,9.82975,-0.4736,-0.149945,0.0433555,9.74725,9.8903,-0.52735,-0.399235,-0.3639239,0.028934294,0.162365828,9,35,55,4,19289,46,0.390625,1.867502334,1.5625,0.278262027,8.984375,0.240300176,73,3
-0.39331,9.423,-1.3532,0.66034,10.5093,-0.14232,0.095425578,9.8073385,-0.59394425,0.043592653,0.022739403,0.031788538,0.208788536,0.1507959,0.178293405,0.209675109,0.77292007,-1.062558712,3.28327683,6.181423494,6.164851371,0.12019,9.7996,-0.56638,-0.0451205,0.19466,9.72425,9.87535,-0.672725,-0.48956,0.126814392,-0.421740445,-0.127159369,23,29,41,10,19241,77,1.5625,1.527791254,3.125,0.780507368,1.171875,0.815070089,73,3
-0.045297,9.3163,-1.0059,0.52311,10.4479,0.085257,0.255930366,9.7901735,-0.612643985,0.013294521,0.025952951,0.026718215,0.115301869,0.161099196,0.163457073,-0.264393726,0.304326942,1.060445219,2.356575865,6.794297738,5.972779505,0.26218,9.79905,-0.628025,0.16477,0.344075,9.7163,9.85225,-0.71074,-0.53567,-0.298769321,-0.395033474,0.453542581,17,39,44,16,19175,80,0.78125,1.037573085,3.515625,1.011356795,1.5625,0.694155568,73,3
0.019031,9.2567,-1.414,0.47978,10.5385,-0.096775,0.28892259,9.779476,-0.895555925,0.008907712,0.052248648,0.057869782,0.094380678,0.228579632,0.240561388,-0.567980288,0.706104237,0.514751763,2.807057445,4.158924564,3.489653668,0.303545,9.76945,-0.914785,0.223965,0.35909,9.6492,9.87515,-1.04385,-0.808845,0.001434069,-0.031012765,0.578460812,23,27,23,18,19138,172,0.390625,0.777984294,5.2734375,2.019853808,2.1484375,1.967588583,73,3
0.073378,9.5429,-0.86966,0.36132,10.116,-0.32548,0.218732345,9.7847685,-0.626868,0.003783727,0.008877946,0.011230287,0.061512007,0.094222855,0.105973049,0.304328645,0.271161363,0.31990778,2.448497172,4.005484645,2.763897093,0.21019,9.78465,-0.634785,0.16539,0.262575,9.72415,9.82995,-0.703415,-0.566505,-0.066455063,0.046957733,0.392272929,31,35,31,10,19150,81,0.78125,0.286243981,3.90625,0.237514591,0.390625,0.805137171,73,3
-0.18218,9.166,-1.0967,0.28381,10.373,0.16001,0.06297192,9.798073,-0.552593199,0.006949306,0.037296704,0.075804933,0.0833625,0.193123547,0.275326957,-0.29758362,-0.406053696,0.631028677,3.400291749,5.300291951,2.321197663,0.060118,9.79985,-0.64233,0.027876,0.11829,9.73935,9.87545,-0.77745,-0.346925,-0.126807622,-0.334166553,0.265370282,40,34,21,2,19208,76,3.125,0.284891184,4.1015625,2.0655141,0.390625,8.916832052,73,3
-0.28356,8.8804,-1.3234,0.30067,10.7788,0.66039,0.035451698,9.8313185,-0.372415066,0.010181031,0.080836734,0.064941932,0.100901094,0.284318016,0.25483707,-0.520710509,-0.354422323,1.193135608,3.645984184,5.149653013,7.830802116,0.0467565,9.845,-0.415325,-0.012704,0.090849,9.7314,9.9655,-0.504425,-0.30777,-0.047825342,0.204890764,0.605564455,32,35,41,2,19347,41,0.9765625,0.535049088,3.7109375,4.149553559,4.6875,1.657396029,73,3
-0.075368,9.5432,-0.67136,0.19511,10.0257,-0.022136,0.018257413,9.831582,-0.3173765,0.002829665,0.004998846,0.011930297,0.0531946,0.070702518,0.1092259,0.873012222,-0.676980311,-0.278553611,3.804613279,6.026644441,2.707854533,0.015432,9.8296,-0.293905,-0.0143145,0.046652,9.79195,9.8747,-0.391795,-0.23325,-0.079315089,-0.206638503,0.351304266,43,53,32,1,19333,23,0.9765625,0.179900123,5.859375,0.183924877,0.5859375,1.123807274,73,3
-0.31279,9.5279,-0.76274,0.16639,10.1016,0.17433,-0.050603361,9.830353,-0.29807359,0.008353474,0.009250831,0.024874568,0.091397344,0.096181243,0.157716734,-0.536576523,-0.270970671,0.390922782,2.966034875,3.823209391,3.067880059,-0.0293645,9.8298,-0.30805,-0.116855,0.015222,9.78425,9.89,-0.42914,-0.187455,-0.528594973,-0.525352103,0.293280534,25,43,23,2,19329,23,0.390625,0.833096804,2.734375,0.514894964,0.390625,2.374418261,73,3
-0.25301,9.5569,-0.29484,0.34817,10.1454,0.37159,0.090347245,9.8257955,0.035580065,0.021815138,0.013038971,0.018303357,0.147699484,0.114188316,0.1352899,-0.460657897,-0.154202303,-0.068981887,2.39611945,2.989779191,2.523677059,0.10863,9.8287,0.023931,-0.014353,0.213935,9.7683,9.90465,-0.052726,0.14335,-0.232995976,-0.40842685,0.361512368,9,37,32,6,19312,4,0.390625,1.950131683,5.859375,0.452114743,0.390625,1.113916921,73,3
-0.090487,9.5424,-0.5081,0.5442,10.2365,0.3262,0.224948188,9.8236165,-0.079943327,0.020052149,0.012544951,0.020216647,0.141605612,0.112004245,0.142185256,-0.129979066,0.726413189,-0.357301602,2.37329497,4.64886551,3.095112528,0.22778,9.8134,-0.0686605,0.123445,0.33283,9.7534,9.88205,-0.173305,0.02228,-0.248066476,0.184161293,-0.066936241,24,41,26,14,19303,5,1.5625,0.666538216,4.4921875,0.40176612,0.5859375,1.582973144,73,3
0.10416,9.5121,-0.71773,0.92195,9.9477,0.095427,0.5545003,9.782539,-0.216251576,0.014659044,0.005917687,0.021235978,0.12107454,0.076926503,0.145725694,-0.743543518,-0.570071665,-0.597944914,4.900540836,3.70980081,4.071311714,0.55796,9.7832,-0.20715,0.48299,0.647135,9.7375,9.82865,-0.29645,-0.123605,0.128712106,0.595663682,0.200349264,15,55,41,64,19141,14,0.390625,1.750448383,6.25,0.181673682,0.390625,1.671652272,73,3
0.46873,9.6164,-0.29847,0.9202,10.0539,0.3835,0.672262,9.78877,0.05153106,0.008402714,0.005716661,0.016201578,0.091666318,0.075608601,0.127285419,0.028733463,0.323806631,-0.440398159,2.780051846,3.273708053,3.234655473,0.665545,9.7972,0.065255,0.61991,0.732285,9.73695,9.8422,-0.025402,0.140315,0.151103271,-0.38161156,0.108273827,35,48,48,92,19165,4,0.390625,0.945058392,4.4921875,0.217397282,0.9765625,1.490424168,73,3
0.40519,9.4211,-0.76675,0.90332,10.2503,0.079315,0.7391281,9.780707,-0.393206425,0.006048106,0.013412549,0.020277339,0.077769572,0.115812561,0.142398522,-1.266039545,0.742116879,0.797383902,5.978425362,6.12051464,3.640610302,0.751985,9.7677,-0.4193,0.700555,0.784315,9.7223,9.82805,-0.494625,-0.31337,0.010994604,-0.067486608,0.44100251,37,49,29,110,19135,35,0.390625,0.585761852,3.90625,0.543059785,0.5859375,1.63895654,73,3
